0.04 0.0 
0.12 0.0 
0.2 0.0 
0.28 0.0 
0.36 0.0 
0.44 0.0 
0.52 0.0 
0.6 0.0 
0.68 0.0 
0.76 0.0 
0.84 0.0 
0.92 0.057418293288394456 
1.0 1.3607776954356414 
1.08 2.6952923087011516 
1.16 2.181137651468958 
1.24 1.4555687426105675 
1.32 1.005567496313315 
1.4000000000000001 0.773657262162559 
1.48 0.662317862129064 
1.56 0.6306843031904137 
1.6400000000000001 0.6650232718449655 
1.72 0.7518225693425418 
1.8 0.8858524653180562 
1.8800000000000001 1.0360488885683385 
1.96 1.1555519205947629 
2.04 1.2344413732167168 
2.12 1.2339642039381769 
2.2 1.1584617708400446 
2.2800000000000002 1.0502949636107093 
2.36 0.9555552610660488 
2.44 0.8887393914133493 
2.52 0.862587672261289 
2.6 0.8768975332453318 
2.68 0.9201380072774197 
2.7600000000000002 0.9761005145133397 
2.84 1.0293696614773138 
2.92 1.0643923342550197 
3.0 1.081100196183526 
3.08 1.069900100538449 
3.16 1.0470663391818347 
3.24 1.0168269712336124 
3.3200000000000003 0.9835200393240604 
3.4 0.9598474056459337 
3.48 0.9497542461698038 
3.56 0.9542214604427081 
3.64 0.971117832340224 
3.72 0.9919242441548268 
3.8000000000000003 1.0133610646034443 
3.88 1.0270451821523057 
3.96 1.0329194048660761 
4.04 1.0269267398434563 
4.12 1.016408680711021 
4.2 1.004248372546567 
4.28 0.9928458291316535 
4.36 0.9830043951753764 
4.44 0.9804252241177606 
4.5200000000000005 0.9838674768225918 
4.6000000000000005 0.9887489689185017 
4.68 0.9965089828891397 
4.76 1.0057805891170752 
4.84 1.0105896171860302 
4.92 1.0139137419287774 
5.0 1.0137200181451438 
5.08 1.0067005175684003 
5.16 1.0006200061062624 
5.24 0.9950840375823995 
5.32 0.9930890442958764 
5.4 0.9930002871367434 
5.48 0.9935771198903851 
5.5600000000000005 0.9959363447369914 
5.64 0.9989708289795117 
5.72 1.0014352260111374 
5.8 1.005607517727947 
5.88 1.007247841124115 
5.96 1.0046086793364517 
6.04 1.003158820103048 
6.12 0.9997657848519906 
6.2 0.9972933138596104 
6.28 0.9966002275760307 
6.36 0.9977672446290107 
6.44 0.9979734843228805 
6.5200000000000005 0.9988445160779209 
6.6000000000000005 1.0009252551190422 
6.68 1.0009278714087593 
6.76 1.002427796240531 
6.84 1.001821288748793 
6.92 1.0019320666181157 
7.0 1.0006988002868855 
7.08 1.0000256147618376 
7.16 1.0000912653494185 
7.24 0.9991191179119769 
7.32 0.9990200602288338 
7.4 0.999313473003293 
7.48 0.9993740042000534 
7.5600000000000005 1.0008821109611128 
7.640000000000001 1.000720247543835 
7.72 1.0010308538939747 
7.8 1.0008106015996097 
7.88 1.0006504557953775 
7.96 1.000184746974206 
8.040000000000001 0.9995913607712223 
