LAMMPS data file via write_data, version 11 Aug 2017, timestep = 1000

4000 atoms
1 atom types

0.0000000000000000e+00 1.7029098497634511e+01 xlo xhi
0.0000000000000000e+00 1.7029098497634511e+01 ylo yhi
0.0000000000000000e+00 1.7029098497634511e+01 zlo zhi

Masses

1 1

Pair Coeffs # lj/cut

1 1 1

Atoms # full

78 0 1 0.0000000000000000e+00 1.6892711858602407e+01 6.6566298005167268e-01 8.3290408068088129e-01 0 0 0
2362 0 1 0.0000000000000000e+00 1.5917312678217948e+01 7.1447601557253604e-01 6.1524617244454372e-01 -1 1 0
1876 0 1 0.0000000000000000e+00 6.7126457496564851e-01 1.9901778525454528e+00 1.0328633110997316e+00 1 0 1
115 0 1 0.0000000000000000e+00 1.7353609194968918e+00 2.2387605732152847e+00 6.4512028950991274e-01 1 0 0
203 0 1 0.0000000000000000e+00 2.6827849819455616e+00 2.2290039592686712e+00 1.0445051213418177e+00 0 0 0
211 0 1 0.0000000000000000e+00 3.5509807237931179e+00 1.9171533585192619e+00 2.0928596552250062e-01 0 0 0
2173 0 1 0.0000000000000000e+00 3.5006695534270915e+00 1.7277991610688064e+00 1.2191590639096765e+00 0 1 0
1933 0 1 0.0000000000000000e+00 5.4558173530535106e+00 1.6451357210136819e+00 6.8783017898025611e-01 0 0 1
3975 0 1 0.0000000000000000e+00 4.5274815023983592e+00 1.4504727863104208e+00 9.1105823593675750e-01 0 1 1
1292 0 1 0.0000000000000000e+00 4.5817155722904008e+00 2.4790990086244022e+00 5.5148043371412347e-01 0 0 1
140 0 1 0.0000000000000000e+00 6.6560597488547444e+00 1.5672487198273415e+00 6.3248018134558825e-01 0 0 0
1499 0 1 0.0000000000000000e+00 7.6857773823010787e+00 1.8555654925998222e+00 1.4080847303090613e-01 0 0 1
424 0 1 0.0000000000000000e+00 8.5265896174805675e+00 2.5183893849232502e+00 2.5038823396810456e-01 0 0 0
1690 0 1 0.0000000000000000e+00 8.5226778107754573e+00 1.8839326498272162e+00 1.1933630438965743e+00 0 0 1
1073 0 1 0.0000000000000000e+00 9.4396924869445318e+00 2.2536884627151621e+00 5.8723689041880589e-01 0 0 0
425 0 1 0.0000000000000000e+00 1.0808186829189365e+01 2.2173353317361419e+00 9.1547519952733636e-01 0 0 0
1665 0 1 0.0000000000000000e+00 1.1329506407833748e+01 1.4687594890101003e+00 4.6529823685962549e-02 0 0 1
231 0 1 0.0000000000000000e+00 1.2216499775238836e+01 1.8176344853412150e+00 6.1957105278898772e-01 0 0 0
72 0 1 0.0000000000000000e+00 1.1419036982251123e+01 2.7515148355916765e+00 1.6986432188432127e-01 0 0 0
159 0 1 0.0000000000000000e+00 1.3828538190972770e+01 1.4784324070034929e+00 1.0895737350741450e+00 0 0 0
1880 0 1 0.0000000000000000e+00 1.3207676471645435e+01 1.8218930508674567e+00 3.2843636909486712e-01 0 0 1
270 0 1 0.0000000000000000e+00 1.5195792325316116e+01 2.3455829697405335e+00 1.3049795614910109e+00 0 0 0
3997 0 1 0.0000000000000000e+00 1.4642864691734356e+01 1.4684453237012425e+00 3.1760107946242283e-01 0 1 1
163 0 1 0.0000000000000000e+00 1.6716007854180091e+01 1.6131049186215440e+00 1.2418338470124142e+00 -1 0 0
47 0 1 0.0000000000000000e+00 1.6852412037337334e+01 1.5341235860057629e+00 1.8565444234866127e-01 -1 0 0
245 0 1 0.0000000000000000e+00 1.6541443300114185e+01 2.5840577718184448e+00 6.6795927028488322e-01 -1 0 0
1652 0 1 0.0000000000000000e+00 1.5752875265897961e+01 1.7434926405231599e+00 6.8863250239081486e-01 -1 0 1
1920 0 1 0.0000000000000000e+00 1.2920348333218296e-01 3.2604796078336222e+00 1.2297693419776008e+00 1 0 1
1536 0 1 0.0000000000000000e+00 5.8678996177782006e-01 3.8985868086587390e+00 4.6731545401079783e-01 0 0 1
294 0 1 0.0000000000000000e+00 1.1013919973954245e+00 3.1639417816213884e+00 8.2333293095174320e-01 0 0 0
647 0 1 0.0000000000000000e+00 1.4728503073498960e+00 4.2445741880751724e+00 9.2412828022051108e-01 0 0 0
284 0 1 0.0000000000000000e+00 2.1969923891268914e+00 3.3638662178715846e+00 5.5699500474402519e-01 0 0 0
1899 0 1 0.0000000000000000e+00 2.6895062522273450e+00 3.2894151087021370e+00 1.3987297379870676e+00 0 0 1
1531 0 1 0.0000000000000000e+00 4.0347816275953310e+00 3.4123017824880422e+00 4.0462100277956592e-01 0 0 1
328 0 1 0.0000000000000000e+00 3.5313023159193846e+00 2.8388647814941144e+00 1.1015726797026073e+00 0 0 0
290 0 1 0.0000000000000000e+00 5.2307878888219124e+00 3.3317743314567823e+00 5.6337429511501647e-01 0 0 0
1539 0 1 0.0000000000000000e+00 4.5681495769655447e+00 3.4854883774972749e+00 1.3594667726702470e+00 0 0 1
1935 0 1 0.0000000000000000e+00 5.6827215077352067e+00 3.8777528832863588e+00 1.4101011999713233e+00 0 0 1
584 0 1 0.0000000000000000e+00 6.1309045720398325e+00 2.8816752872028695e+00 6.6416596505582071e-01 0 0 0
1812 0 1 0.0000000000000000e+00 6.7646703966231225e+00 4.0986105966214694e+00 1.3560642170885118e+00 0 0 1
338 0 1 0.0000000000000000e+00 6.8565026509099463e+00 3.5775150901418917e+00 1.1695547675881054e-01 0 0 0
313 0 1 0.0000000000000000e+00 7.1241423689731809e+00 2.8868957144170282e+00 1.0473902285549794e+00 0 0 0
1820 0 1 0.0000000000000000e+00 8.3041323735372217e+00 3.1384455040315604e+00 1.3862937372532198e+00 0 0 1
256 0 1 0.0000000000000000e+00 7.5944341887329552e+00 3.9563686020360165e+00 8.5406260694219038e-01 0 0 0
3934 0 1 0.0000000000000000e+00 8.5033888896311769e+00 3.9673457101397935e+00 1.1913259265105823e-01 0 1 1
508 0 1 0.0000000000000000e+00 9.1194041324475084e+00 3.8521066615249357e+00 1.0090878800428320e+00 0 0 0
251 0 1 0.0000000000000000e+00 9.6196872098257824e+00 2.9729163518552855e+00 1.3835165903027111e+00 0 0 0
144 0 1 0.0000000000000000e+00 1.1285225166330113e+01 3.3176202268325348e+00 1.0136288236454827e+00 0 0 0
1463 0 1 0.0000000000000000e+00 1.0265433936114814e+01 2.8707160799605957e+00 1.6882590977752207e-01 0 0 1
266 0 1 0.0000000000000000e+00 1.0435335455259773e+01 3.7741272953665232e+00 6.6351228804164220e-01 0 0 0
787 0 1 0.0000000000000000e+00 1.1727899154641767e+01 4.1444933305049698e+00 2.9528105783677622e-01 0 0 0
1777 0 1 0.0000000000000000e+00 1.2635434280348354e+01 3.8009930607140157e+00 1.2076372381952445e+00 0 0 1
2396 0 1 0.0000000000000000e+00 1.2326585384770295e+01 2.9312771633369552e+00 7.4558190802400881e-01 0 1 0
3564 0 1 0.0000000000000000e+00 1.3398348767884077e+01 2.9261098913521004e+00 2.7897181881035577e-01 -1 1 1
552 0 1 0.0000000000000000e+00 1.4547771295227445e+01 3.0150420866176213e+00 7.8440403246332491e-01 0 0 0
325 0 1 0.0000000000000000e+00 1.6536331163713655e+01 3.8128448338551943e+00 4.6715977029304356e-01 -1 0 0
1528 0 1 0.0000000000000000e+00 1.5619191191697134e+01 3.2190211530742485e+00 7.2596197431265341e-01 -1 0 1
1969 0 1 0.0000000000000000e+00 1.2356777026724834e+00 5.4623971061019718e+00 1.1196161243404508e+00 0 0 1
1892 0 1 0.0000000000000000e+00 2.6388977443667749e+00 4.4490768127805067e+00 7.1761004989296096e-01 0 0 1
2205 0 1 0.0000000000000000e+00 1.9294005728750474e+00 5.0481604847181965e+00 2.0658382400578773e-01 0 0 0
654 0 1 0.0000000000000000e+00 2.9192675706898421e+00 5.3926130061333861e+00 1.1372728676468269e+00 0 0 0
292 0 1 0.0000000000000000e+00 3.8085276394028824e+00 4.4717504325979966e+00 8.5221081615471861e-01 0 0 0
729 0 1 0.0000000000000000e+00 3.7788249637705116e+00 5.4113364536985014e+00 4.6044134834248968e-01 0 0 0
1340 0 1 0.0000000000000000e+00 4.5894232235469250e+00 5.0753434681490317e+00 1.1522390664866131e+00 0 0 1
126 0 1 0.0000000000000000e+00 5.6466473737066041e+00 4.9843868037731385e+00 1.1313071103237105e+00 0 0 0
138 0 1 0.0000000000000000e+00 5.2647138137819205e+00 5.1519595595464471e+00 1.8582867677996118e-01 0 0 0
2178 0 1 0.0000000000000000e+00 6.1675006230110503e+00 4.5367084527879031e+00 3.5616001239536116e-01 0 1 0
494 0 1 0.0000000000000000e+00 6.2674153048449668e+00 5.6723346245356234e+00 4.3283862366142906e-01 0 0 0
741 0 1 0.0000000000000000e+00 7.0363797071685878e+00 5.0334524424234415e+00 7.9345846841038270e-01 0 0 0
538 0 1 0.0000000000000000e+00 8.4710710015955382e+00 4.7638656723187163e+00 8.9847394593946317e-01 0 0 0
549 0 1 0.0000000000000000e+00 9.2831241204741488e+00 5.5164360757623374e+00 1.1331692170776202e+00 0 0 0
102 0 1 0.0000000000000000e+00 9.7883958360149101e+00 5.3733127150360840e+00 2.2400106643126366e-01 0 0 0
1733 0 1 0.0000000000000000e+00 9.4652115196713407e+00 4.3697852199416909e+00 2.3755453631986787e-01 0 0 1
216 0 1 0.0000000000000000e+00 1.0041524262853724e+01 4.6041120663842392e+00 1.2510031961230461e+00 0 0 0
754 0 1 0.0000000000000000e+00 1.1066491972158000e+01 4.5131099130925305e+00 1.2149499678978060e+00 0 0 0
789 0 1 0.0000000000000000e+00 1.1150205359618376e+01 5.3489540340693047e+00 6.6787735338841026e-01 0 0 0
468 0 1 0.0000000000000000e+00 1.2114311885354791e+01 4.6993845865289723e+00 1.1130143420746326e+00 0 0 0
321 0 1 0.0000000000000000e+00 1.2972447533529477e+01 5.2953766082467455e+00 1.3462717502321042e+00 -1 0 0
478 0 1 0.0000000000000000e+00 1.3469115273046675e+01 4.4327497779970901e+00 6.6396904521608824e-01 0 0 0
1636 0 1 0.0000000000000000e+00 1.3359116227497006e+01 5.6393394092765901e+00 2.0878336728745372e-01 0 0 1
1954 0 1 0.0000000000000000e+00 1.5182199098150344e+01 4.5723658873341053e+00 7.7491566917557070e-02 0 0 1
1839 0 1 0.0000000000000000e+00 1.5142080572331706e+01 4.2786541502062736e+00 1.3082224459811986e+00 0 0 1
670 0 1 0.0000000000000000e+00 1.4290489748786140e+01 5.3253859359350297e+00 8.9993259565831207e-01 0 0 0
1928 0 1 0.0000000000000000e+00 1.6993264021103048e+01 4.7252977915936158e+00 5.2360429723081459e-01 -1 0 1
2004 0 1 0.0000000000000000e+00 1.6238403266506641e+01 5.0735090867927477e+00 1.3026337707218203e+00 -1 0 0
466 0 1 0.0000000000000000e+00 1.6179546975981950e+01 5.2055836867527523e+00 9.2202307798028835e-02 0 0 0
687 0 1 0.0000000000000000e+00 3.5959703571861362e-01 5.9316639723188054e+00 5.7367125824149134e-01 0 0 0
1722 0 1 0.0000000000000000e+00 1.0824077591988712e+00 6.6640812112085239e+00 7.2133408410035116e-01 0 0 1
167 0 1 0.0000000000000000e+00 2.5921838530822101e+00 6.2059075159805159e+00 4.1244451880484528e-01 0 0 0
259 0 1 0.0000000000000000e+00 2.9200813757201880e+00 6.3914608183041484e+00 1.3566003391859636e+00 0 0 0
1658 0 1 0.0000000000000000e+00 4.1987843572187824e+00 6.5167348055077152e+00 6.1093915295793022e-01 0 0 1
171 0 1 0.0000000000000000e+00 5.4795530698910113e+00 6.4281839895975823e+00 2.3728720475719914e-01 0 0 0
700 0 1 0.0000000000000000e+00 6.1382076207392871e+00 6.8154265881336817e+00 1.1481295405158742e+00 0 0 0
178 0 1 0.0000000000000000e+00 8.3510442251837009e+00 5.9709287683806265e+00 6.3849808623496318e-01 0 0 0
1983 0 1 0.0000000000000000e+00 7.2263917206179240e+00 6.3605396305510515e+00 1.0330798572702877e+00 0 0 1
343 0 1 0.0000000000000000e+00 7.7281671738300304e+00 6.9068155270216991e+00 1.7567362817744264e-01 0 0 0
1904 0 1 0.0000000000000000e+00 9.6030673354919127e+00 6.9205770317362134e+00 9.6668197943007483e-01 0 0 1
224 0 1 0.0000000000000000e+00 9.8222386895888452e+00 6.4873599308755336e+00 7.3639675599643795e-03 0 0 0
112 0 1 0.0000000000000000e+00 1.0273396560330083e+01 5.8362567265922056e+00 9.9984590085251490e-01 0 0 0
301 0 1 0.0000000000000000e+00 1.1372726029045213e+01 6.4338911877307829e+00 5.6744488334803045e-01 0 0 0
556 0 1 0.0000000000000000e+00 1.2162117327068019e+01 7.0385078376098473e+00 7.0563656504728711e-01 0 0 0
314 0 1 0.0000000000000000e+00 1.2115401980731770e+01 5.6924242308021675e+00 8.9662565077967671e-01 0 0 0
752 0 1 0.0000000000000000e+00 1.3573172210361987e+01 6.7484729210432084e+00 1.0474236988382883e-01 0 0 0
793 0 1 0.0000000000000000e+00 1.4071009415696924e+01 6.9761778234231455e+00 1.0130234151586754e+00 0 0 0
1756 0 1 0.0000000000000000e+00 1.3016419242729414e+01 6.3149770235297105e+00 8.7542383164556070e-01 0 0 1
398 0 1 0.0000000000000000e+00 1.5218560591804158e+01 5.7891892923809793e+00 1.1161237402776565e+00 0 0 0
388 0 1 0.0000000000000000e+00 1.4669642556112878e+01 6.2851201597216049e+00 5.0146062635574074e-01 0 0 0
75 0 1 0.0000000000000000e+00 1.6327033957067378e+01 6.0477225179994321e+00 5.9461435472277113e-01 0 0 0
124 0 1 0.0000000000000000e+00 1.5614632126701007e+01 6.6860544861202946e+00 1.0699002102403321e-01 -1 0 0
2239 0 1 0.0000000000000000e+00 1.3202698092435954e+00 7.7966600047622370e+00 5.5823598757147008e-01 1 0 0
3881 0 1 0.0000000000000000e+00 5.1549118829756047e-01 7.8862124722348570e+00 1.3775289000514510e+00 0 0 1
2035 0 1 0.0000000000000000e+00 2.1783830010994185e+00 7.1403535897459252e+00 9.7433124395811976e-01 1 0 0
2611 0 1 0.0000000000000000e+00 1.9305685418625722e+00 8.0876477661308872e+00 1.3487766387174598e+00 0 0 0
2878 0 1 0.0000000000000000e+00 2.6797258025683717e+00 7.9901316370415794e+00 5.4261979148587891e-01 1 0 0
2050 0 1 0.0000000000000000e+00 3.2359993404119480e+00 7.1126014391518080e+00 6.0504913410399508e-01 0 0 0
172 0 1 0.0000000000000000e+00 5.1310006733427143e+00 7.4936488981439124e+00 4.1984424212004073e-01 0 0 0
2404 0 1 0.0000000000000000e+00 4.2771880380041374e+00 7.8786600916924581e+00 8.7060809908131354e-01 0 0 0
2135 0 1 0.0000000000000000e+00 5.7567763678331527e+00 8.4193661892256753e+00 7.3729162484735022e-01 0 0 0
331 0 1 0.0000000000000000e+00 6.3019694798350860e+00 7.6139311652189274e+00 3.3921687805222456e-01 0 0 0
652 0 1 0.0000000000000000e+00 6.8587735669162511e+00 8.2227189388182946e+00 8.1650116050632016e-01 0 0 0
2013 0 1 0.0000000000000000e+00 7.2236759842235791e+00 7.3759607478950189e+00 1.1419885582934082e+00 0 0 0
3819 0 1 0.0000000000000000e+00 7.7897135503167556e+00 8.2942158600957789e+00 1.2420924042582742e+00 0 0 1
581 0 1 0.0000000000000000e+00 8.0554595020972908e+00 7.8954430555341943e+00 3.1126295562055123e-01 0 0 0
588 0 1 0.0000000000000000e+00 9.5742268603761254e+00 7.6837946969158395e+00 1.6823689815836346e-01 0 0 0
2226 0 1 0.0000000000000000e+00 8.5257937597938245e+00 7.1918521325679201e+00 8.6856746449342648e-01 0 0 0
3887 0 1 0.0000000000000000e+00 9.1357993683245926e+00 8.4834780768226210e+00 1.1509328589843575e+00 0 0 1
150 0 1 0.0000000000000000e+00 1.0579468789374902e+01 7.1917014771972534e+00 3.0635215190486409e-01 0 0 0
2435 0 1 0.0000000000000000e+00 1.1110644751564188e+01 7.5003033544349744e+00 1.0906338266037625e+00 0 0 0
554 0 1 0.0000000000000000e+00 1.0233838422280794e+01 8.0897879889194773e+00 8.8856261267856584e-01 0 0 0
1984 0 1 0.0000000000000000e+00 1.2647192137843463e+01 7.9944091101143453e+00 8.6527027521094979e-01 0 0 1
306 0 1 0.0000000000000000e+00 1.3676079610012502e+01 7.9760153380990726e+00 4.6250819498891454e-01 0 0 0
158 0 1 0.0000000000000000e+00 1.4854039466469349e+01 7.7190235831509906e+00 1.2551807270516917e+00 0 0 0
80 0 1 0.0000000000000000e+00 1.4592178080774071e+01 7.3953890888083675e+00 7.8131453823680835e-02 0 0 0
394 0 1 0.0000000000000000e+00 1.6705073088332060e+01 8.0220127153930605e+00 6.6321326582911055e-01 0 0 0
2000 0 1 0.0000000000000000e+00 1.6237560812469351e+01 7.1136919277196693e+00 1.0425488903740157e+00 0 0 1
559 0 1 0.0000000000000000e+00 1.5655609860671765e+01 8.1177356037812078e+00 6.4792244427055568e-01 0 0 0
2318 0 1 0.0000000000000000e+00 2.7405390031752391e-01 1.2016447082664090e+00 2.0735999709415567e+00 1 1 0
689 0 1 0.0000000000000000e+00 1.4326215421490653e+00 7.3632128998664004e-01 2.1155112682385346e+00 0 0 0
2722 0 1 0.0000000000000000e+00 2.4229496003720770e+00 1.1570045850869171e+00 1.5989647082391614e+00 0 1 0
248 0 1 0.0000000000000000e+00 3.5908665127544133e+00 6.5449425383766069e-01 2.7757077762997779e+00 0 0 0
2121 0 1 0.0000000000000000e+00 4.0981326714044437e+00 1.1326004737831727e+00 1.9814811845874558e+00 0 1 0
443 0 1 0.0000000000000000e+00 3.2348157723951303e+00 5.5447643500211496e-01 1.6950803643507684e+00 0 0 0
12 0 1 0.0000000000000000e+00 5.0266868706201606e+00 6.8684128176417791e-01 1.8238324031867752e+00 0 0 0
2729 0 1 0.0000000000000000e+00 4.4428482742499824e+00 8.8815205388442245e-02 2.6222719508481966e+00 0 1 0
89 0 1 0.0000000000000000e+00 4.7275357207082376e+00 1.1035438663028097e+00 2.8165809494773044e+00 0 0 0
1424 0 1 0.0000000000000000e+00 5.9860759274783337e+00 1.1297354375553719e+00 1.4308131024749560e+00 0 0 1
1815 0 1 0.0000000000000000e+00 6.9942912810143856e+00 8.5994379708653690e-01 1.6310874118938705e+00 0 0 1
3130 0 1 0.0000000000000000e+00 5.8442467808016971e+00 9.8179398158810727e-01 2.5237284487582277e+00 0 1 0
2592 0 1 0.0000000000000000e+00 6.8359254978425383e+00 1.9280697683418538e-01 2.7506448401633410e+00 0 1 0
1811 0 1 0.0000000000000000e+00 6.1850148683728374e+00 6.5481338155735910e-02 1.6793811773152840e+00 0 0 1
60 0 1 0.0000000000000000e+00 7.7173573357654162e+00 3.0743350163933095e-03 1.6823696678317734e+00 0 0 0
2794 0 1 0.0000000000000000e+00 7.6479339354866429e+00 9.0013213447766172e-01 2.3470041381383084e+00 0 1 0
263 0 1 0.0000000000000000e+00 9.6215982071657411e+00 7.7378616592165203e-02 1.9399320496420418e+00 0 0 0
2342 0 1 0.0000000000000000e+00 8.7476310183141681e+00 7.9737689742236917e-01 1.5275259699362804e+00 0 1 0
230 0 1 0.0000000000000000e+00 9.7045410204062925e+00 6.0081650449469837e-01 2.8128059164514836e+00 0 0 0
453 0 1 0.0000000000000000e+00 8.7507081238709219e+00 1.0306124823212977e-02 2.7940398438022691e+00 0 0 0
627 0 1 0.0000000000000000e+00 1.0310968684625713e+01 1.1034307190972272e+00 1.8947981904245990e+00 0 0 0
465 0 1 0.0000000000000000e+00 1.0981126546507950e+01 8.6564559331055935e-01 2.8043392010321488e+00 0 0 0
2392 0 1 0.0000000000000000e+00 1.1175608655980655e+01 2.9555801709064783e-01 1.7859160200025415e+00 0 1 0
101 0 1 0.0000000000000000e+00 1.1903022636590277e+01 8.9033781084823527e-01 2.2484590596803513e+00 0 0 0
2186 0 1 0.0000000000000000e+00 1.4120819149838072e+01 2.1552603786495100e-01 1.8074864308887635e+00 0 1 0
2159 0 1 0.0000000000000000e+00 1.3993347944743379e+01 9.8866785853307115e-01 2.4881532808659643e+00 0 1 0
2578 0 1 0.0000000000000000e+00 1.3113568629921142e+01 7.3221906695000305e-01 1.8921864345312043e+00 0 1 0
3951 0 1 0.0000000000000000e+00 1.4976623314058052e+01 3.3203440371789539e-01 2.5379150035558280e+00 0 1 1
69 0 1 0.0000000000000000e+00 1.5423063641292094e+01 1.3663411016088127e+00 2.8123070750533761e+00 0 0 0
2144 0 1 0.0000000000000000e+00 1.5900614187228728e+01 7.9729076745593530e-01 1.7566774816274096e+00 0 1 0
2163 0 1 0.0000000000000000e+00 1.6785100211435804e+01 1.8831783523945250e-01 2.0152350088550679e+00 -1 1 0
2568 0 1 0.0000000000000000e+00 1.6058330457325820e+01 6.2165447944385843e-01 2.7869579286690844e+00 -1 1 0
282 0 1 0.0000000000000000e+00 8.8072492895933940e-01 2.1789257758331049e+00 1.9850391066132540e+00 0 0 0
132 0 1 0.0000000000000000e+00 1.8797115598699232e+00 1.8726076902289035e+00 2.4080081447122086e+00 0 0 0
2530 0 1 0.0000000000000000e+00 2.5435799185116430e+00 2.7209211828355593e+00 2.5194377223336688e+00 0 1 0
2172 0 1 0.0000000000000000e+00 4.0004325006215478e+00 1.9967541044861208e+00 2.7685991037520816e+00 0 1 0
883 0 1 0.0000000000000000e+00 3.1321763817963872e+00 1.8680019618379995e+00 2.1682563893632878e+00 0 0 0
242 0 1 0.0000000000000000e+00 4.4073575862744425e+00 2.4691713817087502e+00 1.8312990901474624e+00 0 0 0
3766 0 1 0.0000000000000000e+00 5.3099781805459525e+00 2.7096101834138118e+00 1.4811019296526684e+00 0 1 1
243 0 1 0.0000000000000000e+00 5.0459726115142312e+00 1.7140795725527855e+00 1.9863814771875754e+00 0 0 0
2544 0 1 0.0000000000000000e+00 5.7558980949060139e+00 2.0731879841187708e+00 2.6569589585051481e+00 0 1 0
626 0 1 0.0000000000000000e+00 6.3305938553409078e+00 2.0959379745493378e+00 1.7391505685114301e+00 0 0 0
148 0 1 0.0000000000000000e+00 7.1980946261079959e+00 2.7137135044323291e+00 2.7466284154814105e+00 0 0 0
775 0 1 0.0000000000000000e+00 7.6290083222220746e+00 2.1468709373700370e+00 1.6388202505602205e+00 0 0 0
213 0 1 0.0000000000000000e+00 8.1955310672103678e+00 2.1608996459199319e+00 2.6652136420313983e+00 0 0 0
633 0 1 0.0000000000000000e+00 9.9198423798334989e+00 1.9952903362638796e+00 1.4895053576594579e+00 0 0 0
415 0 1 0.0000000000000000e+00 9.4496355305733655e+00 1.4246135346653808e+00 2.3686813303435108e+00 0 0 0
2938 0 1 0.0000000000000000e+00 9.0059252541032624e+00 2.5593987077919964e+00 2.0509454507427498e+00 0 1 0
543 0 1 0.0000000000000000e+00 9.9025115777385686e+00 2.2837346470683366e+00 2.5890024833378549e+00 0 0 0
232 0 1 0.0000000000000000e+00 1.1240095846734626e+01 1.8242614087225077e+00 2.1614904669546888e+00 0 0 0
264 0 1 0.0000000000000000e+00 1.1692300054631222e+01 2.3862967612541923e+00 1.4397163270493285e+00 0 0 0
421 0 1 0.0000000000000000e+00 1.2436315750060967e+01 1.8127647126483051e+00 1.8635878144870643e+00 0 0 0
387 0 1 0.0000000000000000e+00 1.1982625034875740e+01 2.7474559993902270e+00 2.3966508493321275e+00 0 0 0
3994 0 1 0.0000000000000000e+00 1.4145684169127547e+01 2.4216932106065423e+00 1.5471240042589416e+00 0 1 1
2314 0 1 0.0000000000000000e+00 1.3335690858389354e+01 1.7289881906743547e+00 2.2917095358329287e+00 0 1 0
488 0 1 0.0000000000000000e+00 1.3238152151110487e+01 2.7805240711335548e+00 2.0145062174273325e+00 -1 0 0
440 0 1 0.0000000000000000e+00 1.4819078072604514e+01 1.6107852723300458e+00 1.9790002443055490e+00 0 0 0
1999 0 1 0.0000000000000000e+00 1.6017345561398905e+01 2.7529360937373362e+00 1.6121531611667328e+00 0 0 1
91 0 1 0.0000000000000000e+00 1.6950504133567069e+01 2.4146806124183655e+00 1.8579339385571059e+00 -1 0 0
673 0 1 0.0000000000000000e+00 1.6155194818309123e+01 1.6586653227110544e+00 2.1298309574058059e+00 0 0 0
1921 0 1 0.0000000000000000e+00 7.5571109791958380e-01 3.5796196319006879e+00 2.0676618112200100e+00 0 0 1
1635 0 1 0.0000000000000000e+00 1.6622635890071151e+00 2.8794135972155974e+00 1.6185171664849025e+00 1 0 1
49 0 1 0.0000000000000000e+00 1.8208285898044256e+00 3.8491481105134282e+00 1.8686722117621810e+00 0 0 0
445 0 1 0.0000000000000000e+00 1.4588037472299134e+00 2.8630699088784177e+00 2.6729670430935322e+00 0 0 0
