0.000000 0.000000 0.000000
1.805000 1.805000 0.000000
1.805000 0.000000 1.805000
0.000000 1.805000 1.805000
3.610000 0.000000 0.000000
5.415000 1.805000 0.000000
5.415000 0.000000 1.805000
3.610000 1.805000 1.805000
7.220000 0.000000 0.000000
9.025000 1.805000 0.000000
9.025000 0.000000 1.805000
7.220000 1.805000 1.805000
10.830000 0.000000 0.000000
12.635000 1.805000 0.000000
12.635000 0.000000 1.805000
10.830000 1.805000 1.805000
14.440000 0.000000 0.000000
16.245000 1.805000 0.000000
16.245000 0.000000 1.805000
14.440000 1.805000 1.805000
18.050000 0.000000 0.000000
19.855000 1.805000 0.000000
19.855000 0.000000 1.805000
18.050000 1.805000 1.805000
21.660000 0.000000 0.000000
23.465000 1.805000 0.000000
23.465000 0.000000 1.805000
21.660000 1.805000 1.805000
25.270000 0.000000 0.000000
27.075000 1.805000 0.000000
27.075000 0.000000 1.805000
25.270000 1.805000 1.805000
28.880000 0.000000 0.000000
30.685000 1.805000 0.000000
30.685000 0.000000 1.805000
28.880000 1.805000 1.805000
32.490000 0.000000 0.000000
34.295000 1.805000 0.000000
34.295000 0.000000 1.805000
32.490000 1.805000 1.805000
0.000000 3.610000 0.000000
1.805000 5.415000 0.000000
1.805000 3.610000 1.805000
0.000000 5.415000 1.805000
3.610000 3.610000 0.000000
5.415000 5.415000 0.000000
5.415000 3.610000 1.805000
3.610000 5.415000 1.805000
7.220000 3.610000 0.000000
9.025000 5.415000 0.000000
9.025000 3.610000 1.805000
7.220000 5.415000 1.805000
10.830000 3.610000 0.000000
12.635000 5.415000 0.000000
12.635000 3.610000 1.805000
10.830000 5.415000 1.805000
14.440000 3.610000 0.000000
16.245000 5.415000 0.000000
16.245000 3.610000 1.805000
14.440000 5.415000 1.805000
18.050000 3.610000 0.000000
19.855000 5.415000 0.000000
19.855000 3.610000 1.805000
18.050000 5.415000 1.805000
21.660000 3.610000 0.000000
23.465000 5.415000 0.000000
23.465000 3.610000 1.805000
21.660000 5.415000 1.805000
25.270000 3.610000 0.000000
27.075000 5.415000 0.000000
27.075000 3.610000 1.805000
25.270000 5.415000 1.805000
28.880000 3.610000 0.000000
30.685000 5.415000 0.000000
30.685000 3.610000 1.805000
28.880000 5.415000 1.805000
32.490000 3.610000 0.000000
34.295000 5.415000 0.000000
34.295000 3.610000 1.805000
32.490000 5.415000 1.805000
0.000000 0.000000 3.610000
1.805000 1.805000 3.610000
1.805000 0.000000 5.415000
0.000000 1.805000 5.415000
3.610000 0.000000 3.610000
5.415000 1.805000 3.610000
5.415000 0.000000 5.415000
3.610000 1.805000 5.415000
7.220000 0.000000 3.610000
9.025000 1.805000 3.610000
9.025000 0.000000 5.415000
7.220000 1.805000 5.415000
10.830000 0.000000 3.610000
12.635000 1.805000 3.610000
12.635000 0.000000 5.415000
10.830000 1.805000 5.415000
14.440000 0.000000 3.610000
16.245000 1.805000 3.610000
16.245000 0.000000 5.415000
14.440000 1.805000 5.415000
18.050000 0.000000 3.610000
19.855000 1.805000 3.610000
19.855000 0.000000 5.415000
18.050000 1.805000 5.415000
21.660000 0.000000 3.610000
23.465000 1.805000 3.610000
23.465000 0.000000 5.415000
21.660000 1.805000 5.415000
25.270000 0.000000 3.610000
27.075000 1.805000 3.610000
27.075000 0.000000 5.415000
25.270000 1.805000 5.415000
28.880000 0.000000 3.610000
30.685000 1.805000 3.610000
30.685000 0.000000 5.415000
28.880000 1.805000 5.415000
32.490000 0.000000 3.610000
34.295000 1.805000 3.610000
34.295000 0.000000 5.415000
32.490000 1.805000 5.415000
0.000000 3.610000 3.610000
1.805000 5.415000 3.610000
1.805000 3.610000 5.415000
0.000000 5.415000 5.415000
3.610000 3.610000 3.610000
5.415000 5.415000 3.610000
5.415000 3.610000 5.415000
3.610000 5.415000 5.415000
7.220000 3.610000 3.610000
9.025000 5.415000 3.610000
9.025000 3.610000 5.415000
7.220000 5.415000 5.415000
10.830000 3.610000 3.610000
12.635000 5.415000 3.610000
12.635000 3.610000 5.415000
10.830000 5.415000 5.415000
14.440000 3.610000 3.610000
16.245000 5.415000 3.610000
16.245000 3.610000 5.415000
14.440000 5.415000 5.415000
18.050000 3.610000 3.610000
19.855000 5.415000 3.610000
19.855000 3.610000 5.415000
18.050000 5.415000 5.415000
21.660000 3.610000 3.610000
23.465000 5.415000 3.610000
23.465000 3.610000 5.415000
21.660000 5.415000 5.415000
25.270000 3.610000 3.610000
27.075000 5.415000 3.610000
27.075000 3.610000 5.415000
25.270000 5.415000 5.415000
28.880000 3.610000 3.610000
30.685000 5.415000 3.610000
30.685000 3.610000 5.415000
28.880000 5.415000 5.415000
32.490000 3.610000 3.610000
34.295000 5.415000 3.610000
34.295000 3.610000 5.415000
32.490000 5.415000 5.415000
0.000000 0.000000 7.220000
1.805000 1.805000 7.220000
1.805000 0.000000 9.025000
0.000000 1.805000 9.025000
3.610000 0.000000 7.220000
5.415000 1.805000 7.220000
5.415000 0.000000 9.025000
3.610000 1.805000 9.025000
7.220000 0.000000 7.220000
9.025000 1.805000 7.220000
9.025000 0.000000 9.025000
7.220000 1.805000 9.025000
10.830000 0.000000 7.220000
12.635000 1.805000 7.220000
12.635000 0.000000 9.025000
10.830000 1.805000 9.025000
14.440000 0.000000 7.220000
16.245000 1.805000 7.220000
16.245000 0.000000 9.025000
14.440000 1.805000 9.025000
18.050000 0.000000 7.220000
19.855000 1.805000 7.220000
19.855000 0.000000 9.025000
18.050000 1.805000 9.025000
21.660000 0.000000 7.220000
23.465000 1.805000 7.220000
23.465000 0.000000 9.025000
21.660000 1.805000 9.025000
25.270000 0.000000 7.220000
27.075000 1.805000 7.220000
27.075000 0.000000 9.025000
25.270000 1.805000 9.025000
28.880000 0.000000 7.220000
30.685000 1.805000 7.220000
30.685000 0.000000 9.025000
28.880000 1.805000 9.025000
32.490000 0.000000 7.220000
34.295000 1.805000 7.220000
34.295000 0.000000 9.025000
32.490000 1.805000 9.025000
0.000000 3.610000 7.220000
1.805000 5.415000 7.220000
1.805000 3.610000 9.025000
0.000000 5.415000 9.025000
3.610000 3.610000 7.220000
5.415000 5.415000 7.220000
5.415000 3.610000 9.025000
3.610000 5.415000 9.025000
7.220000 3.610000 7.220000
9.025000 5.415000 7.220000
9.025000 3.610000 9.025000
7.220000 5.415000 9.025000
10.830000 3.610000 7.220000
12.635000 5.415000 7.220000
12.635000 3.610000 9.025000
10.830000 5.415000 9.025000
14.440000 3.610000 7.220000
16.245000 5.415000 7.220000
16.245000 3.610000 9.025000
14.440000 5.415000 9.025000
18.050000 3.610000 7.220000
19.855000 5.415000 7.220000
19.855000 3.610000 9.025000
18.050000 5.415000 9.025000
21.660000 3.610000 7.220000
23.465000 5.415000 7.220000
23.465000 3.610000 9.025000
21.660000 5.415000 9.025000
25.270000 3.610000 7.220000
27.075000 5.415000 7.220000
27.075000 3.610000 9.025000
25.270000 5.415000 9.025000
28.880000 3.610000 7.220000
30.685000 5.415000 7.220000
30.685000 3.610000 9.025000
28.880000 5.415000 9.025000
32.490000 3.610000 7.220000
34.295000 5.415000 7.220000
34.295000 3.610000 9.025000
32.490000 5.415000 9.025000
0.000000 0.000000 10.830000
1.805000 1.805000 10.830000
1.805000 0.000000 12.635000
0.000000 1.805000 12.635000
3.610000 0.000000 10.830000
5.415000 1.805000 10.830000
5.415000 0.000000 12.635000
3.610000 1.805000 12.635000
7.220000 0.000000 10.830000
9.025000 1.805000 10.830000
9.025000 0.000000 12.635000
7.220000 1.805000 12.635000
10.830000 0.000000 10.830000
12.635000 1.805000 10.830000
12.635000 0.000000 12.635000
10.830000 1.805000 12.635000
14.440000 0.000000 10.830000
16.245000 1.805000 10.830000
16.245000 0.000000 12.635000
14.440000 1.805000 12.635000
18.050000 0.000000 10.830000
19.855000 1.805000 10.830000
19.855000 0.000000 12.635000
18.050000 1.805000 12.635000
21.660000 0.000000 10.830000
23.465000 1.805000 10.830000
23.465000 0.000000 12.635000
21.660000 1.805000 12.635000
25.270000 0.000000 10.830000
27.075000 1.805000 10.830000
27.075000 0.000000 12.635000
25.270000 1.805000 12.635000
28.880000 0.000000 10.830000
30.685000 1.805000 10.830000
30.685000 0.000000 12.635000
28.880000 1.805000 12.635000
32.490000 0.000000 10.830000
34.295000 1.805000 10.830000
34.295000 0.000000 12.635000
32.490000 1.805000 12.635000
0.000000 3.610000 10.830000
1.805000 5.415000 10.830000
1.805000 3.610000 12.635000
0.000000 5.415000 12.635000
3.610000 3.610000 10.830000
5.415000 5.415000 10.830000
5.415000 3.610000 12.635000
3.610000 5.415000 12.635000
7.220000 3.610000 10.830000
9.025000 5.415000 10.830000
9.025000 3.610000 12.635000
7.220000 5.415000 12.635000
10.830000 3.610000 10.830000
12.635000 5.415000 10.830000
12.635000 3.610000 12.635000
10.830000 5.415000 12.635000
14.440000 3.610000 10.830000
16.245000 5.415000 10.830000
16.245000 3.610000 12.635000
14.440000 5.415000 12.635000
18.050000 3.610000 10.830000
19.855000 5.415000 10.830000
19.855000 3.610000 12.635000
18.050000 5.415000 12.635000
21.660000 3.610000 10.830000
23.465000 5.415000 10.830000
23.465000 3.610000 12.635000
21.660000 5.415000 12.635000
25.270000 3.610000 10.830000
27.075000 5.415000 10.830000
27.075000 3.610000 12.635000
25.270000 5.415000 12.635000
28.880000 3.610000 10.830000
30.685000 5.415000 10.830000
30.685000 3.610000 12.635000
28.880000 5.415000 12.635000
32.490000 3.610000 10.830000
34.295000 5.415000 10.830000
34.295000 3.610000 12.635000
32.490000 5.415000 12.635000
0.000000 0.000000 14.440000
1.805000 1.805000 14.440000
1.805000 0.000000 16.245000
0.000000 1.805000 16.245000
3.610000 0.000000 14.440000
5.415000 1.805000 14.440000
5.415000 0.000000 16.245000
3.610000 1.805000 16.245000
7.220000 0.000000 14.440000
9.025000 1.805000 14.440000
9.025000 0.000000 16.245000
7.220000 1.805000 16.245000
10.830000 0.000000 14.440000
12.635000 1.805000 14.440000
12.635000 0.000000 16.245000
10.830000 1.805000 16.245000
14.440000 0.000000 14.440000
16.245000 1.805000 14.440000
16.245000 0.000000 16.245000
14.440000 1.805000 16.245000
18.050000 0.000000 14.440000
19.855000 1.805000 14.440000
19.855000 0.000000 16.245000
18.050000 1.805000 16.245000
21.660000 0.000000 14.440000
23.465000 1.805000 14.440000
23.465000 0.000000 16.245000
21.660000 1.805000 16.245000
25.270000 0.000000 14.440000
27.075000 1.805000 14.440000
27.075000 0.000000 16.245000
25.270000 1.805000 16.245000
28.880000 0.000000 14.440000
30.685000 1.805000 14.440000
30.685000 0.000000 16.245000
28.880000 1.805000 16.245000
32.490000 0.000000 14.440000
34.295000 1.805000 14.440000
34.295000 0.000000 16.245000
32.490000 1.805000 16.245000
0.000000 3.610000 14.440000
1.805000 5.415000 14.440000
1.805000 3.610000 16.245000
0.000000 5.415000 16.245000
3.610000 3.610000 14.440000
5.415000 5.415000 14.440000
5.415000 3.610000 16.245000
3.610000 5.415000 16.245000
7.220000 3.610000 14.440000
9.025000 5.415000 14.440000
9.025000 3.610000 16.245000
7.220000 5.415000 16.245000
10.830000 3.610000 14.440000
12.635000 5.415000 14.440000
12.635000 3.610000 16.245000
10.830000 5.415000 16.245000
14.440000 3.610000 14.440000
16.245000 5.415000 14.440000
16.245000 3.610000 16.245000
14.440000 5.415000 16.245000
18.050000 3.610000 14.440000
19.855000 5.415000 14.440000
19.855000 3.610000 16.245000
18.050000 5.415000 16.245000
21.660000 3.610000 14.440000
23.465000 5.415000 14.440000
23.465000 3.610000 16.245000
21.660000 5.415000 16.245000
25.270000 3.610000 14.440000
27.075000 5.415000 14.440000
27.075000 3.610000 16.245000
25.270000 5.415000 16.245000
28.880000 3.610000 14.440000
30.685000 5.415000 14.440000
30.685000 3.610000 16.245000
28.880000 5.415000 16.245000
32.490000 3.610000 14.440000
34.295000 5.415000 14.440000
34.295000 3.610000 16.245000
32.490000 5.415000 16.245000
0.000000 0.000000 18.050000
1.805000 1.805000 18.050000
1.805000 0.000000 19.855000
0.000000 1.805000 19.855000
3.610000 0.000000 18.050000
5.415000 1.805000 18.050000
5.415000 0.000000 19.855000
3.610000 1.805000 19.855000
7.220000 0.000000 18.050000
9.025000 1.805000 18.050000
9.025000 0.000000 19.855000
7.220000 1.805000 19.855000
10.830000 0.000000 18.050000
12.635000 1.805000 18.050000
12.635000 0.000000 19.855000
10.830000 1.805000 19.855000
14.440000 0.000000 18.050000
16.245000 1.805000 18.050000
16.245000 0.000000 19.855000
14.440000 1.805000 19.855000
18.050000 0.000000 18.050000
19.855000 1.805000 18.050000
19.855000 0.000000 19.855000
18.050000 1.805000 19.855000
21.660000 0.000000 18.050000
23.465000 1.805000 18.050000
23.465000 0.000000 19.855000
21.660000 1.805000 19.855000
25.270000 0.000000 18.050000
27.075000 1.805000 18.050000
27.075000 0.000000 19.855000
25.270000 1.805000 19.855000
28.880000 0.000000 18.050000
30.685000 1.805000 18.050000
30.685000 0.000000 19.855000
28.880000 1.805000 19.855000
32.490000 0.000000 18.050000
34.295000 1.805000 18.050000
34.295000 0.000000 19.855000
32.490000 1.805000 19.855000
0.000000 3.610000 18.050000
1.805000 5.415000 18.050000
1.805000 3.610000 19.855000
0.000000 5.415000 19.855000
3.610000 3.610000 18.050000
5.415000 5.415000 18.050000
5.415000 3.610000 19.855000
3.610000 5.415000 19.855000
7.220000 3.610000 18.050000
9.025000 5.415000 18.050000
9.025000 3.610000 19.855000
7.220000 5.415000 19.855000
10.830000 3.610000 18.050000
12.635000 5.415000 18.050000
12.635000 3.610000 19.855000
10.830000 5.415000 19.855000
14.440000 3.610000 18.050000
16.245000 5.415000 18.050000
16.245000 3.610000 19.855000
14.440000 5.415000 19.855000
18.050000 3.610000 18.050000
19.855000 5.415000 18.050000
19.855000 3.610000 19.855000
18.050000 5.415000 19.855000
21.660000 3.610000 18.050000
23.465000 5.415000 18.050000
23.465000 3.610000 19.855000
21.660000 5.415000 19.855000
